Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
251,-0.598401,0,0,0.48274526,0.173280632,0.773173394,-0.017651252,-0.003824438,0.02147569
252,-1.1971,-1.197101,0.59855,0.477375943,0.166935168,0.777078287,-0.017651252,-0.003824438,0.02147569
253,0,-0.598551,0.598551,0.487626402,0.177185525,0.776102039,-0.017798346,-0.004265719,0.021916971
254,0,0,-0.598551,0.487626402,0.169375739,0.772197146,-0.017798346,-0.004265719,0.021916971
255,0.59855,-0.59855,1.197101,0.479816514,0.184507238,0.771220897,-0.017798346,-0.004265719,0.021916971
256,0.59855,-0.598551,0.59855,0.482257085,0.170840061,0.770244648,-0.017798346,-0.004265719,0.021916971
257,-0.59855,-0.59855,0,0.485673904,0.174744954,0.770244648,-0.017504158,-0.003824438,0.021916971
258,-0.59855,1.197101,-0.59855,0.48860265,0.17181631,0.763411111,-0.017504158,-0.003824438,0.021916971
259,0.59855,-0.598551,-0.59855,0.484697655,0.175233129,0.773661468,-0.017504158,-0.003824438,0.021916971
260,-0.59855,0.598551,0.59855,0.490066972,0.176209378,0.774637717,-0.017504158,-0.003824438,0.021916971
261,-0.598551,0.59855,0,0.48860265,0.178649949,0.759994292,-0.017504158,-0.004118625,0.02147569
262,0.598551,-0.59855,0.59855,0.486650153,0.178649949,0.785864322,-0.017504158,-0.004118625,0.02147569
263,-0.598551,-0.598551,0,0.482257085,0.170351988,0.771220897,-0.017504158,-0.004118625,0.02147569
264,0,0,0,0.480304689,0.167423242,0.769268502,-0.017945439,-0.004265719,0.021181502
265,0.598551,0,-0.59855,0.485673904,0.170351988,0.768780326,-0.017945439,-0.004265719,0.021181502
266,0.59855,-0.59855,0,0.480792762,0.179138022,0.768292253,-0.017945439,-0.004265719,0.021181502
267,0,0.59855,1.197101,0.482257085,0.1776737,0.7844,-0.017945439,-0.004265719,0.021181502
268,-1.197101,0,0,0.47932844,0.1776737,0.776102039,-0.017651252,-0.003824438,0.021622783
269,0,0,0,0.473959225,0.174744954,0.7844,-0.017651252,-0.003824438,0.021622783
270,0.598551,-0.59855,0,0.48274526,0.175721203,0.779518858,-0.017651252,-0.003824438,0.021622783
271,-0.598551,0.59855,-0.598551,0.485185831,0.171328236,0.776102039,-0.017651252,-0.003824438,0.021622783
272,1.197101,0,0,0.491043221,0.172792559,0.770732824,-0.018239627,-0.003383157,0.021622783
273,0,0.598551,0.598551,0.489090724,0.180602345,0.773173394,-0.018239627,-0.003383157,0.021622783
274,-1.795651,-0.598551,0,0.487626402,0.165958919,0.771709072,-0.018239627,-0.003383157,0.021622783
275,-1.197101,0.598551,0,0.487138328,0.178161774,0.773661468,-0.018239627,-0.003383157,0.021622783
276,0.59855,0,1.197101,0.481769011,0.179626096,0.776102039,-0.017504158,-0.003824438,0.021769877
277,0.598551,-0.598551,0.59855,0.48274526,0.170840061,0.759506218,-0.017504158,-0.003824438,0.021769877
278,0,-0.59855,0.598551,0.483721509,0.1776737,0.781959429,-0.017504158,-0.003824438,0.021769877
279,0.59855,-0.59855,-0.598551,0.490555046,0.169863812,0.78098318,-0.017798346,-0.003971532,0.02147569
280,-0.59855,0,-1.197101,0.487138328,0.171328236,0.768780326,-0.017798346,-0.003971532,0.02147569
281,0.59855,1.1971,0,0.483721509,0.173280632,0.770244648,-0.017798346,-0.003971532,0.02147569
282,0,0,-0.59855,0.485673904,0.172792559,0.7844,-0.017798346,-0.003971532,0.02147569
283,0,0,0,0.48274526,0.175721203,0.780495107,-0.017798346,-0.003971532,0.021916971
284,-0.59855,0.598551,0,0.48616208,0.172304383,0.769756575,-0.017798346,-0.003971532,0.021916971
285,1.795651,0,-0.598551,0.492507543,0.173280632,0.761946789,-0.017798346,-0.003971532,0.021916971
286,1.196951,-0.598551,0,0.489578899,0.160589704,0.77512579,-0.017798346,-0.003971532,0.021916971
287,-1.196951,0.598551,0,0.485185831,0.17181631,0.771709072,-0.018386721,-0.003971532,0.021916971
288,-0.59855,0,0,0.483721509,0.175721203,0.765851682,-0.018386721,-0.003971532,0.021916971
289,-0.598551,0.59855,0,0.489578899,0.173768807,0.77512579,-0.018386721,-0.003971532,0.021916971
290,1.197101,0,0.598551,0.48860265,0.166447095,0.762434862,-0.018386721,-0.003971532,0.021916971
291,0,-0.59855,0.59855,0.482257085,0.180602345,0.781471356,-0.018239627,-0.004559907,0.021916971
292,-1.197101,-1.197101,-1.197101,0.48274526,0.17181631,0.773661468,-0.018239627,-0.004559907,0.021916971
293,0,0.59855,0.598551,0.483721509,0.172792559,0.764875433,-0.018239627,-0.004559907,0.021916971
294,0,0.598551,0.59855,0.484697655,0.168887666,0.780495107,-0.018092533,-0.004118625,0.021916971
295,0,0.59855,-0.59855,0.491043221,0.173280632,0.771220897,-0.018092533,-0.004118625,0.021916971
296,0,0,-0.598551,0.485673904,0.161565851,0.766339755,-0.018092533,-0.004118625,0.021916971
297,0,1.197101,-0.59855,0.485185831,0.16839949,0.777078287,-0.018092533,-0.004118625,0.021916971
298,0,0.598551,0.59855,0.499829256,0.169375739,0.77854261,-0.017945439,-0.003971532,0.022211158
299,-0.59855,0.59855,-1.1971,0.493971865,0.172304383,0.774637717,-0.017945439,-0.003971532,0.022211158
300,0.59855,-1.197101,0.59855,0.492507543,0.176209378,0.774149643,-0.017945439,-0.003971532,0.022211158
301,-0.59855,0.598551,0.59855,0.486650153,0.174256881,0.772197146,-0.017945439,-0.003971532,0.022211158
302,0,0.59855,0,0.482257085,0.172792559,0.779030785,-0.018092533,-0.003824438,0.021769877
303,0.59855,-1.197101,0,0.484697655,0.167423242,0.775613965,-0.018092533,-0.003824438,0.021769877
304,-0.59855,0,-0.59855,0.48860265,0.181578593,0.76438736,-0.018092533,-0.003824438,0.021769877
305,0.59855,0,0.59855,0.486650153,0.16839949,0.765363507,-0.018092533,-0.003824438,0.021769877
306,0.598551,0.598551,-1.1971,0.494948114,0.179138022,0.783423751,-0.018239627,-0.003824438,0.021622783
307,0,0.59855,0,0.494948114,0.179138022,0.759506218,-0.018239627,-0.003824438,0.021622783
308,0,1.197101,0.59855,0.487626402,0.173280632,0.774149643,-0.018239627,-0.003824438,0.021622783
309,0.59855,-0.598551,0,0.48860265,0.175233129,0.773173394,-0.017798346,-0.004118625,0.020887315
310,-1.197101,0.598551,0,0.480304689,0.174256881,0.769756575,-0.017798346,-0.004118625,0.020887315
311,0,-0.598551,0,0.499829256,0.175721203,0.763899185,-0.017798346,-0.004118625,0.020887315
312,0.598551,0,-0.59855,0.492507543,0.176209378,0.781959429,-0.017798346,-0.004118625,0.020887315
313,-1.197101,0.598551,-0.598551,0.497876758,0.167911417,0.779518858,-0.017945439,-0.004118625,0.021769877
314,0,0,0,0.487626402,0.16839949,0.761946789,-0.017945439,-0.004118625,0.021769877
315,0.59855,1.197101,-0.59855,0.491531295,0.176697452,0.780495107,-0.017945439,-0.004118625,0.021769877
316,0,0.59855,0,0.491531295,0.174256881,0.761946789,-0.017945439,-0.004118625,0.021769877
317,-0.59855,0,0,0.486650153,0.175233129,0.764875433,-0.017945439,-0.00353025,0.021622783
318,0.59855,0,0.59855,0.485673904,0.168887666,0.766339755,-0.017945439,-0.00353025,0.021622783
319,0,-0.59855,0,0.491043221,0.175721203,0.771709072,-0.017945439,-0.00353025,0.021622783
320,-0.59855,-0.598551,0.598551,0.49201947,0.1776737,0.75511315,-0.017945439,-0.00353025,0.021622783
321,0.59855,0.598551,0,0.48616208,0.168887666,0.776102039,-0.018680908,-0.003824438,0.021916971
322,-1.795651,-0.598551,0,0.489090724,0.175721203,0.776590214,-0.018680908,-0.003824438,0.021916971
323,0.59855,0,0.59855,0.493483792,0.180114271,0.763899185,-0.018680908,-0.003824438,0.021916971
324,0.598551,0,-0.59855,0.490066972,0.171328236,0.758529969,-0.017357064,-0.003677344,0.022358252
325,0,0,0,0.48860265,0.178161774,0.773173394,-0.017357064,-0.003677344,0.022358252
326,0,0.598551,0,0.486650153,0.166447095,0.769268502,-0.017357064,-0.003677344,0.022358252
327,0,0,0,0.48860265,0.173280632,0.771220897,-0.017357064,-0.003677344,0.022358252
328,0,0,-0.598551,0.490066972,0.180602345,0.793186035,-0.017798346,-0.003971532,0.021769877
329,0.59855,0.59855,-0.59855,0.484697655,0.172304383,0.775613965,-0.017798346,-0.003971532,0.021769877
330,0.598551,0.59855,-0.598551,0.493483792,0.173768807,0.769268502,-0.017798346,-0.003971532,0.021769877
331,-0.598551,-1.1971,1.197101,0.487626402,0.172792559,0.772197146,-0.017798346,-0.003971532,0.021769877
332,-0.59855,0,0.598551,0.485185831,0.173768807,0.776102039,-0.018092533,-0.004265719,0.02147569
333,1.197101,-0.598551,0,0.487626402,0.178649949,0.77512579,-0.018092533,-0.004265719,0.02147569
334,-0.598551,0,0,0.484209582,0.166447095,0.771220897,-0.018092533,-0.004265719,0.02147569
335,1.197101,-0.59855,0,0.487626402,0.178161774,0.771709072,-0.018092533,-0.004265719,0.02147569
336,0,0,-0.598551,0.485673904,0.169863812,0.766827931,-0.017798346,-0.003971532,0.021769877
337,0.59855,0.59855,0,0.491531295,0.175233129,0.777078287,-0.017798346,-0.003971532,0.021769877
338,-1.1971,-0.59855,0,0.492507543,0.177185525,0.773173394,-0.017798346,-0.003971532,0.021769877
339,0,0.59855,0,0.489578899,0.18109052,0.759994292,-0.017504158,-0.003824438,0.022064065
340,-0.598551,0,0,0.480304689,0.176209378,0.770244648,-0.017504158,-0.003824438,0.022064065
341,0,0,0.598551,0.481280938,0.177185525,0.777078287,-0.017504158,-0.003824438,0.022064065
342,1.795651,0.598551,0,0.487138328,0.171328236,0.778054536,-0.017504158,-0.003824438,0.022064065
343,0,-1.197101,-0.598551,0.488114475,0.174256881,0.774149643,-0.018680908,-0.00353025,0.022064065
344,0,-0.598551,-0.59855,0.489578899,0.164982671,0.759018043,-0.018680908,-0.00353025,0.022064065
345,-0.59855,0,0.59855,0.488114475,0.175233129,0.776102039,-0.018680908,-0.00353025,0.022064065
346,0,0,0,0.489090724,0.174744954,0.762434862,-0.018680908,-0.00353025,0.022064065
347,0.59855,0,0,0.480792762,0.170351988,0.766339755,-0.018092533,-0.003971532,0.022064065
348,0.598401,-0.59855,0,0.48274526,0.175233129,0.762434862,-0.018092533,-0.003971532,0.022064065
349,0,0.59855,0,0.48616208,0.165470846,0.783423751,-0.018092533,-0.003971532,0.022064065
350,0,-1.795651,0.598551,0.472982977,0.174744954,0.794162283,-0.018092533,-0.003971532,0.022064065
351,-0.598401,1.197101,0,0.482257085,0.174256881,0.774637717,-0.017798346,-0.003824438,0.022064065
352,-0.59855,0,0,0.48860265,0.18109052,0.779518858,-0.017798346,-0.003824438,0.022064065
353,0,0.59855,0,0.485673904,0.164494597,0.769756575,-0.017798346,-0.003824438,0.022064065
354,-0.59855,-1.1971,0,0.491531295,0.168887666,0.77512579,-0.017945439,-0.004412813,0.021916971
355,0,0.59855,0,0.487626402,0.172792559,0.768292253,-0.017945439,-0.004412813,0.021916971
356,-0.598551,-0.59855,0,0.48274526,0.175721203,0.76438736,-0.017945439,-0.004412813,0.021916971
357,1.197101,0.59855,0,0.49201947,0.17181631,0.77512579,-0.017945439,-0.004412813,0.021916971
358,0.59855,-0.59855,0.59855,0.495436188,0.179138022,0.775613965,-0.016915783,-0.004118625,0.021769877
359,0.598401,-0.598551,-0.59855,0.485673904,0.167911417,0.772197146,-0.016915783,-0.004118625,0.021769877
360,-0.598401,0.598551,-0.598551,0.487626402,0.178161774,0.780007034,-0.016915783,-0.004118625,0.021769877
361,0,0,0.598551,0.487138328,0.177185525,0.761946789,-0.016915783,-0.004118625,0.021769877
362,0,-0.598551,0,0.479816514,0.181578593,0.774149643,-0.017945439,-0.004118625,0.021916971
363,0,1.197101,0,0.491043221,0.1776737,0.775613965,-0.017945439,-0.004118625,0.021916971
364,-0.59855,-0.59855,0.59855,0.487626402,0.169375739,0.772197146,-0.017945439,-0.004118625,0.021916971
365,0.59855,0.59855,0,0.489578899,0.170840061,0.776102039,-0.017945439,-0.004118625,0.021916971
366,-0.59855,0,0,0.481769011,0.172304383,0.771220897,-0.017798346,-0.004412813,0.021916971
367,-1.197101,0.59855,0,0.487138328,0.169863812,0.765851682,-0.017798346,-0.004412813,0.021916971
368,0.598551,0,-0.59855,0.489578899,0.171328236,0.785864322,-0.017798346,-0.004412813,0.021916971
369,0.59855,0,0.59855,0.490555046,0.178649949,0.772197146,-0.017945439,-0.003824438,0.021769877
370,-0.59855,-0.59855,-0.59855,0.487626402,0.174256881,0.771220897,-0.017945439,-0.003824438,0.021769877
371,0,0,0.59855,0.48274526,0.180602345,0.798555352,-0.017945439,-0.003824438,0.021769877
372,0,-0.59855,0.59855,0.471518654,0.169375739,0.769268502,-0.017945439,-0.003824438,0.021769877
373,0,0,-0.59855,0.481280938,0.165470846,0.770732824,-0.017651252,-0.003971532,0.021916971
374,0.59855,0,0.59855,0.486650153,0.173768807,0.774637717,-0.017651252,-0.003971532,0.021916971
375,0.59855,-0.598551,-0.59855,0.493483792,0.168887666,0.766827931,-0.017651252,-0.003971532,0.021916971
376,-0.59855,0,0,0.48616208,0.179626096,0.765851682,-0.017651252,-0.003971532,0.021916971
377,0.59855,0,0,0.489090724,0.178649949,0.762434862,-0.01720997,-0.004118625,0.021181502
378,0,0,0.59855,0.484209582,0.17181631,0.768292253,-0.01720997,-0.004118625,0.021181502
379,-0.59855,0.598551,-0.59855,0.484209582,0.172304383,0.769268502,-0.01720997,-0.004118625,0.021181502
380,0,0.59855,0,0.49201947,0.175721203,0.79025739,-0.01720997,-0.004118625,0.021181502
381,0.59855,0.59855,-0.59855,0.488114475,0.176209378,0.771709072,-0.018533814,-0.003971532,0.021328596
382,0,-0.59855,0.59855,0.485185831,0.17181631,0.769756575,-0.018533814,-0.003971532,0.021328596
383,-0.59855,0,-0.59855,0.488114475,0.174744954,0.781959429,-0.018533814,-0.003971532,0.021328596
384,0,0,0,0.48616208,0.167423242,0.767316004,-0.018533814,-0.004118625,0.021769877
385,-0.59855,1.197101,-0.598551,0.474935372,0.178161774,0.774637717,-0.018533814,-0.004118625,0.021769877
386,0.59855,0.59855,-0.59855,0.492995617,0.173280632,0.765363507,-0.018533814,-0.004118625,0.021769877
387,-0.59855,-1.197101,0,0.491531295,0.164006524,0.780007034,-0.018533814,-0.004118625,0.021769877
388,0.59855,0.598551,0,0.493971865,0.179138022,0.770732824,-0.018092533,-0.004118625,0.021622783
389,0.59855,-0.598551,1.197101,0.48860265,0.174744954,0.780007034,-0.018092533,-0.004118625,0.021622783
390,-0.59855,-0.59855,-0.598551,0.48616208,0.176697452,0.784888175,-0.018092533,-0.004118625,0.021622783
391,0,0.59855,0.598551,0.487138328,0.173280632,0.776102039,-0.018092533,-0.004118625,0.021622783
392,0.59855,-0.59855,0,0.48860265,0.167423242,0.786840571,-0.017504158,-0.003971532,0.021622783
393,0,-0.59855,-0.598551,0.485673904,0.172792559,0.782935678,-0.017504158,-0.003971532,0.021622783
394,0.598401,0,-0.59855,0.480792762,0.166935168,0.771220897,-0.017504158,-0.003971532,0.021622783
395,0,0,1.197101,0.47932844,0.173280632,0.76097054,-0.017504158,-0.003971532,0.021622783
396,0,-0.598551,0,0.480792762,0.183042915,0.767316004,-0.018239627,-0.004118625,0.022211158
397,-1.196951,0.598551,0.59855,0.478352192,0.179138022,0.7844,-0.018239627,-0.004118625,0.022211158
398,1.196951,0,-0.59855,0.485185831,0.175233129,0.774637717,-0.018239627,-0.004118625,0.022211158
399,-0.598401,0.59855,0,0.487626402,0.167911417,0.769268502,-0.017651252,-0.004118625,0.021769877
400,-1.1971,-1.197101,0.59855,0.48274526,0.169863812,0.769268502,-0.017651252,-0.004118625,0.021769877
401,0.59855,0,0,0.49201947,0.176697452,0.785376249,-0.017651252,-0.004118625,0.021769877
402,0,-0.59855,0,0.491043221,0.172304383,0.772197146,-0.017651252,-0.004118625,0.021769877
403,-0.59855,-1.197101,1.197101,0.483721509,0.173280632,0.78098318,-0.017798346,-0.004559907,0.022064065
404,0.59855,0,0.59855,0.486650153,0.167911417,0.768780326,-0.017798346,-0.004559907,0.022064065
405,1.196951,0,-0.59855,0.489578899,0.16839949,0.77854261,-0.017798346,-0.004559907,0.022064065
406,-0.598401,0,-1.197101,0.48616208,0.167423242,0.770732824,-0.017798346,-0.004559907,0.022064065
407,0,0,0,0.48616208,0.175721203,0.778054536,-0.018092533,-0.003824438,0.021622783
408,1.196952,-0.598551,0.59855,0.490066972,0.171328236,0.776102039,-0.018092533,-0.003824438,0.021622783
409,0,-1.1971,0,0.483721509,0.180602345,0.767316004,-0.018092533,-0.003824438,0.021622783
410,-0.598551,-0.598551,0,0.490555046,0.175233129,0.774637717,-0.018092533,-0.003824438,0.021622783
411,-0.598401,-0.59855,0,0.487138328,0.172304383,0.779030785,-0.017504158,-0.003971532,0.021916971
412,1.196952,0.59855,0,0.480792762,0.174256881,0.772197146,-0.017504158,-0.003971532,0.021916971
413,-0.598551,0.598551,0,0.49201947,0.180114271,0.770732824,-0.017504158,-0.003971532,0.021916971
414,0,-0.598551,-0.59855,0.48860265,0.176697452,0.779518858,-0.017798346,-0.003971532,0.02147569
415,0.598551,0,0.59855,0.486650153,0.179138022,0.778054536,-0.017798346,-0.003971532,0.02147569
416,0.59855,-0.59855,-0.59855,0.486650153,0.166935168,0.770732824,-0.017798346,-0.003971532,0.02147569
417,0,0.59855,0,0.483721509,0.171328236,0.778054536,-0.017798346,-0.003971532,0.02147569
418,0,-0.59855,0.59855,0.481769011,0.174744954,0.771709072,-0.017945439,-0.004118625,0.021328596
419,0,0.59855,0,0.48860265,0.178649949,0.791233639,-0.017945439,-0.004118625,0.021328596
420,0.59855,0,-0.59855,0.497388685,0.173280632,0.774637717,-0.017945439,-0.004118625,0.021328596
421,-1.1971,0,0.59855,0.492995617,0.167423242,0.776590214,-0.017945439,-0.004118625,0.021328596
422,0,0.598551,0,0.491043221,0.180114271,0.774149643,-0.017945439,-0.004118625,0.021622783
423,-1.196952,0.59855,0,0.489090724,0.166935168,0.761946789,-0.017945439,-0.004118625,0.021622783
424,0.598401,-0.59855,0.598551,0.499829256,0.18109052,0.750720082,-0.017945439,-0.004118625,0.021622783
425,0.598551,-0.598551,0,0.484209582,0.166935168,0.768780326,-0.017945439,-0.004118625,0.021622783
426,0.59855,-0.59855,0,0.481280938,0.168887666,0.761458614,-0.018239627,-0.003971532,0.022211158
427,0.59855,0,0,0.477375943,0.173768807,0.769268502,-0.018239627,-0.003971532,0.022211158
428,-0.59855,0.59855,0,0.490555046,0.176697452,0.781959429,-0.018239627,-0.003971532,0.022211158
429,0.59855,-0.59855,0.59855,0.492507543,0.177185525,0.770732824,-0.018092533,-0.004265719,0.021769877
430,-1.1971,0.59855,-0.59855,0.485673904,0.179626096,0.765363507,-0.018092533,-0.004265719,0.021769877
431,0.59855,0,0,0.487626402,0.177185525,0.760482365,-0.018092533,-0.004265719,0.021769877
432,-0.59855,0,0,0.489578899,0.175721203,0.766827931,-0.018092533,-0.004265719,0.021769877
433,-0.598551,0,0,0.481769011,0.173280632,0.775613965,-0.017945439,-0.003971532,0.021622783
434,0,0,0,0.492507543,0.163518349,0.789281142,-0.017945439,-0.003971532,0.021622783
435,-0.598401,0,0,0.492995617,0.167911417,0.767316004,-0.017945439,-0.003971532,0.021622783
436,-0.59855,0.598551,0,0.491531295,0.175233129,0.77512579,-0.017945439,-0.003971532,0.021622783
437,0.59855,1.795651,0,0.494460041,0.169375739,0.777078287,-0.017651252,-0.003677344,0.022064065
438,-1.795651,0.59855,0,0.495436188,0.1776737,0.765363507,-0.017651252,-0.003677344,0.022064065
439,-0.59855,0.598551,0,0.493483792,0.178649949,0.756089399,-0.017651252,-0.003677344,0.022064065
440,1.197101,0.59855,0,0.49201947,0.177185525,0.764875433,-0.017651252,-0.003677344,0.022064065
441,-0.598551,0.598551,-1.197101,0.491531295,0.178649949,0.759994292,-0.018239627,-0.003677344,0.02147569
442,-0.59855,1.1971,0,0.48274526,0.175233129,0.763411111,-0.018239627,-0.003677344,0.02147569
443,-0.598551,0,1.197101,0.485185831,0.175233129,0.770244648,-0.018239627,-0.003677344,0.02147569
444,0,0,0.59855,0.490555046,0.17181631,0.774149643,-0.017945439,-0.003824438,0.02147569
445,0.598551,0.598551,-0.59855,0.477375943,0.177185525,0.765851682,-0.017945439,-0.003824438,0.02147569
446,0,-0.598551,-0.598551,0.489578899,0.169375739,0.770732824,-0.017945439,-0.003824438,0.02147569
447,0.59855,-1.1971,0,0.489090724,0.174256881,0.762434862,-0.017945439,-0.003824438,0.02147569
448,-0.59855,-1.197101,0.598551,0.486650153,0.173280632,0.782935678,-0.018092533,-0.003677344,0.021916971
449,0.59855,0,0,0.482257085,0.17181631,0.784888175,-0.018092533,-0.003677344,0.021916971
450,1.197101,0,0,0.495436188,0.174744954,0.776590214,-0.018092533,-0.003677344,0.021916971
451,0,0,0,0.488114475,0.167423242,0.775613965,-0.018092533,-0.003677344,0.021916971
452,-1.795651,0.59855,0,0.489090724,0.16839949,0.773173394,-0.018092533,-0.003677344,0.021328596
453,0.59855,-0.59855,0,0.490066972,0.172792559,0.761458614,-0.018092533,-0.003677344,0.021328596
454,0.598551,0.59855,-0.598551,0.482257085,0.175233129,0.769268502,-0.018092533,-0.003677344,0.021328596
455,-0.598551,-0.59855,0,0.490555046,0.169375739,0.772197146,-0.018092533,-0.003677344,0.021328596
456,0.598551,0.59855,-0.59855,0.491531295,0.1776737,0.758529969,-0.017651252,-0.004118625,0.021622783
457,0.59855,-1.197101,0.59855,0.491043221,0.164982671,0.773661468,-0.017651252,-0.004118625,0.021622783
458,1.196951,0,-0.59855,0.481280938,0.171328236,0.777078287,-0.017651252,-0.004118625,0.021622783
459,0,-1.197101,-0.59855,0.489578899,0.175233129,0.780007034,-0.018386721,-0.004412813,0.021769877
460,-0.598401,0.598551,0.59855,0.486650153,0.165470846,0.774149643,-0.018386721,-0.004412813,0.021769877
461,0.598401,-0.598551,0,0.491043221,0.174744954,0.778054536,-0.018386721,-0.004412813,0.021769877
462,0,0.598551,0,0.490066972,0.178161774,0.757553721,-0.018386721,-0.004412813,0.021769877
463,0,0,0.59855,0.489578899,0.174256881,0.763411111,-0.018680908,-0.004118625,0.022358252
464,0.598551,0,0,0.487138328,0.174744954,0.764875433,-0.018680908,-0.004118625,0.022358252
465,-0.598551,-0.598551,0,0.485185831,0.179626096,0.773661468,-0.018680908,-0.004118625,0.022358252
466,-0.598401,0,0.598551,0.481769011,0.183531091,0.768292253,-0.018680908,-0.004118625,0.022358252
467,0.598401,-0.59855,0,0.485185831,0.171328236,0.77854261,-0.017945439,-0.004118625,0.022211158
468,0,1.197101,0,0.491043221,0.17181631,0.771220897,-0.017945439,-0.004118625,0.022211158
469,-1.196951,-0.598551,-1.197101,0.485185831,0.169863812,0.779030785,-0.017945439,-0.004118625,0.022211158
